event,timestamp
Finish Checking Filter Existence at: ,1707388737717
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737717
Finish Checking Filter Existence at: ,1707388737719
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737719
Finish Checking Filter Existence at: ,1707388737720
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737720
Finish Checking Filter Existence at: ,1707388737721
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737721
Finish Checking Filter Existence at: ,1707388737723
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737723
Finish Checking Filter Existence at: ,1707388737724
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737724
Finish Checking Filter Existence at: ,1707388737726
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737726
Finish Checking Filter Existence at: ,1707388737727
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737727
Finish Checking Filter Existence at: ,1707388737728
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737728
Finish Checking Filter Existence at: ,1707388737730
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737730
Finish Checking Filter Existence at: ,1707388737731
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737731
Finish Checking Filter Existence at: ,1707388737732
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737732
Finish Checking Filter Existence at: ,1707388737734
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737734
Finish Checking Filter Existence at: ,1707388737735
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737735
Finish Checking Filter Existence at: ,1707388737736
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737736
Finish Checking Filter Existence at: ,1707388737738
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737738
Finish Checking Filter Existence at: ,1707388737739
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737739
Finish Checking Filter Existence at: ,1707388737741
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737741
Finish Checking Filter Existence at: ,1707388737742
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737742
Finish Checking Filter Existence at: ,1707388737744
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737744
Finish Checking Filter Existence at: ,1707388737746
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737746
Finish Checking Filter Existence at: ,1707388737747
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737748
Finish Checking Filter Existence at: ,1707388737749
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737749
Finish Checking Filter Existence at: ,1707388737751
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737751
Finish Checking Filter Existence at: ,1707388737752
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737753
Finish Checking Filter Existence at: ,1707388737754
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737754
Finish Checking Filter Existence at: ,1707388737756
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737756
Finish Checking Filter Existence at: ,1707388737757
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737757
Finish Checking Filter Existence at: ,1707388737759
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737759
Finish Checking Filter Existence at: ,1707388737760
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737760
Finish Checking Filter Existence at: ,1707388737761
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737761
Finish Checking Filter Existence at: ,1707388737763
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737763
Finish Checking Filter Existence at: ,1707388737764
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737764
Finish Checking Filter Existence at: ,1707388737765
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737765
Finish Checking Filter Existence at: ,1707388737767
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737767
Finish Checking Filter Existence at: ,1707388737768
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737768
Finish Checking Filter Existence at: ,1707388737769
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737769
Finish Checking Filter Existence at: ,1707388737771
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737771
Finish Checking Filter Existence at: ,1707388737772
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737772
Finish Checking Filter Existence at: ,1707388737774
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737774
Finish Checking Filter Existence at: ,1707388737775
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737775
Finish Checking Filter Existence at: ,1707388737776
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737776
Finish Checking Filter Existence at: ,1707388737778
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737778
Finish Checking Filter Existence at: ,1707388737779
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737779
Finish Checking Filter Existence at: ,1707388737781
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737781
Finish Checking Filter Existence at: ,1707388737782
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737782
Finish Checking Filter Existence at: ,1707388737783
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737784
Finish Checking Filter Existence at: ,1707388737785
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737785
Finish Checking Filter Existence at: ,1707388737786
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737786
Finish Checking Filter Existence at: ,1707388737788
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737788
Finish Checking Filter Existence at: ,1707388737789
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737789
Finish Checking Filter Existence at: ,1707388737791
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737791
Finish Checking Filter Existence at: ,1707388737792
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737792
Finish Checking Filter Existence at: ,1707388737793
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737793
Finish Checking Filter Existence at: ,1707388737795
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737795
Finish Checking Filter Existence at: ,1707388737796
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737796
Finish Checking Filter Existence at: ,1707388737797
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737797
Finish Checking Filter Existence at: ,1707388737799
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737799
Finish Checking Filter Existence at: ,1707388737800
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737800
Finish Checking Filter Existence at: ,1707388737801
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737801
Finish Checking Filter Existence at: ,1707388737803
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737803
Finish Checking Filter Existence at: ,1707388737804
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737804
Finish Checking Filter Existence at: ,1707388737805
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737805
Finish Checking Filter Existence at: ,1707388737807
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737807
Finish Checking Filter Existence at: ,1707388737808
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737808
Finish Checking Filter Existence at: ,1707388737810
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737810
Finish Checking Filter Existence at: ,1707388737811
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737811
Finish Checking Filter Existence at: ,1707388737812
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737812
Finish Checking Filter Existence at: ,1707388737814
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737814
Finish Checking Filter Existence at: ,1707388737815
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737815
Finish Checking Filter Existence at: ,1707388737817
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737817
Finish Checking Filter Existence at: ,1707388737818
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737818
Finish Checking Filter Existence at: ,1707388737819
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737819
Finish Checking Filter Existence at: ,1707388737821
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737821
Finish Checking Filter Existence at: ,1707388737829
Checking Latency is,8
Start to Check Filter Existence for the Late Publisher at,1707388737829
Finish Checking Filter Existence at: ,1707388737830
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737830
Finish Checking Filter Existence at: ,1707388737832
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737832
Finish Checking Filter Existence at: ,1707388737833
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737833
Finish Checking Filter Existence at: ,1707388737835
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737835
Finish Checking Filter Existence at: ,1707388737836
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737836
Finish Checking Filter Existence at: ,1707388737837
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737837
Finish Checking Filter Existence at: ,1707388737839
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737839
Finish Checking Filter Existence at: ,1707388737840
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737840
Finish Checking Filter Existence at: ,1707388737842
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737842
Finish Checking Filter Existence at: ,1707388737843
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737843
Finish Checking Filter Existence at: ,1707388737844
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737844
Finish Checking Filter Existence at: ,1707388737845
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737845
Finish Checking Filter Existence at: ,1707388737847
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737847
Finish Checking Filter Existence at: ,1707388737849
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737849
Finish Checking Filter Existence at: ,1707388737851
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737851
Finish Checking Filter Existence at: ,1707388737852
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737853
Finish Checking Filter Existence at: ,1707388737854
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737854
Finish Checking Filter Existence at: ,1707388737855
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737855
Finish Checking Filter Existence at: ,1707388737857
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737857
Finish Checking Filter Existence at: ,1707388737858
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737858
Finish Checking Filter Existence at: ,1707388737859
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737860
Finish Checking Filter Existence at: ,1707388737861
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737861
Finish Checking Filter Existence at: ,1707388737862
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737862
Finish Checking Filter Existence at: ,1707388737863
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737863
Finish Checking Filter Existence at: ,1707388737865
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737865
Finish Checking Filter Existence at: ,1707388737866
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737866
Finish Checking Filter Existence at: ,1707388737867
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737867
Finish Checking Filter Existence at: ,1707388737869
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737869
Finish Checking Filter Existence at: ,1707388737870
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737870
Finish Checking Filter Existence at: ,1707388737871
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737871
Finish Checking Filter Existence at: ,1707388737873
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737873
Finish Checking Filter Existence at: ,1707388737874
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737874
Finish Checking Filter Existence at: ,1707388737876
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737876
Finish Checking Filter Existence at: ,1707388737877
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737877
Finish Checking Filter Existence at: ,1707388737878
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737878
Finish Checking Filter Existence at: ,1707388737879
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737879
Finish Checking Filter Existence at: ,1707388737881
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737881
Finish Checking Filter Existence at: ,1707388737882
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737882
Finish Checking Filter Existence at: ,1707388737884
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737884
Finish Checking Filter Existence at: ,1707388737885
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737885
Finish Checking Filter Existence at: ,1707388737886
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737886
Finish Checking Filter Existence at: ,1707388737888
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737888
Finish Checking Filter Existence at: ,1707388737889
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737889
Finish Checking Filter Existence at: ,1707388737891
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737891
Finish Checking Filter Existence at: ,1707388737892
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737892
Finish Checking Filter Existence at: ,1707388737893
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737894
Finish Checking Filter Existence at: ,1707388737895
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737895
Finish Checking Filter Existence at: ,1707388737896
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737896
Finish Checking Filter Existence at: ,1707388737898
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737898
Finish Checking Filter Existence at: ,1707388737899
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737899
Finish Checking Filter Existence at: ,1707388737900
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737900
Finish Checking Filter Existence at: ,1707388737902
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737902
Finish Checking Filter Existence at: ,1707388737903
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737903
Finish Checking Filter Existence at: ,1707388737904
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737904
Finish Checking Filter Existence at: ,1707388737905
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737905
Finish Checking Filter Existence at: ,1707388737907
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737907
Finish Checking Filter Existence at: ,1707388737908
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737908
Finish Checking Filter Existence at: ,1707388737909
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737909
Finish Checking Filter Existence at: ,1707388737910
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737910
Finish Checking Filter Existence at: ,1707388737911
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737911
Finish Checking Filter Existence at: ,1707388737912
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737912
Finish Checking Filter Existence at: ,1707388737914
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737914
Finish Checking Filter Existence at: ,1707388737915
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737915
Finish Checking Filter Existence at: ,1707388737916
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737916
Finish Checking Filter Existence at: ,1707388737917
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737917
Finish Checking Filter Existence at: ,1707388737918
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737918
Finish Checking Filter Existence at: ,1707388737919
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737919
Finish Checking Filter Existence at: ,1707388737921
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737921
Finish Checking Filter Existence at: ,1707388737922
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737922
Finish Checking Filter Existence at: ,1707388737924
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737924
Finish Checking Filter Existence at: ,1707388737925
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737925
Finish Checking Filter Existence at: ,1707388737926
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737926
Finish Checking Filter Existence at: ,1707388737927
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737927
Finish Checking Filter Existence at: ,1707388737929
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737929
Finish Checking Filter Existence at: ,1707388737930
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737930
Finish Checking Filter Existence at: ,1707388737931
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737931
Finish Checking Filter Existence at: ,1707388737933
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737933
Finish Checking Filter Existence at: ,1707388737935
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737935
Finish Checking Filter Existence at: ,1707388737937
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737937
Finish Checking Filter Existence at: ,1707388737939
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737939
Finish Checking Filter Existence at: ,1707388737941
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737941
Finish Checking Filter Existence at: ,1707388737942
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737942
Finish Checking Filter Existence at: ,1707388737943
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737943
Finish Checking Filter Existence at: ,1707388737945
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737945
Finish Checking Filter Existence at: ,1707388737946
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737946
Finish Checking Filter Existence at: ,1707388737947
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737947
Finish Checking Filter Existence at: ,1707388737948
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737948
Finish Checking Filter Existence at: ,1707388737950
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737950
Finish Checking Filter Existence at: ,1707388737951
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737951
Finish Checking Filter Existence at: ,1707388737952
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737952
Finish Checking Filter Existence at: ,1707388737953
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737953
Finish Checking Filter Existence at: ,1707388737955
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737955
Finish Checking Filter Existence at: ,1707388737957
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737957
Finish Checking Filter Existence at: ,1707388737958
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737958
Finish Checking Filter Existence at: ,1707388737960
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737960
Finish Checking Filter Existence at: ,1707388737961
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737961
Finish Checking Filter Existence at: ,1707388737963
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737963
Finish Checking Filter Existence at: ,1707388737964
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737964
Finish Checking Filter Existence at: ,1707388737966
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737966
Finish Checking Filter Existence at: ,1707388737967
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737967
Finish Checking Filter Existence at: ,1707388737969
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737969
Finish Checking Filter Existence at: ,1707388737970
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737970
Finish Checking Filter Existence at: ,1707388737971
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737971
Finish Checking Filter Existence at: ,1707388737973
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737973
Finish Checking Filter Existence at: ,1707388737974
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737975
Finish Checking Filter Existence at: ,1707388737976
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737976
Finish Checking Filter Existence at: ,1707388737977
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737977
Finish Checking Filter Existence at: ,1707388737978
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737978
Finish Checking Filter Existence at: ,1707388737980
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737980
Finish Checking Filter Existence at: ,1707388737981
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737981
Finish Checking Filter Existence at: ,1707388737982
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737982
Finish Checking Filter Existence at: ,1707388737983
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737983
Finish Checking Filter Existence at: ,1707388737985
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737985
Finish Checking Filter Existence at: ,1707388737986
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737986
Finish Checking Filter Existence at: ,1707388737987
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737987
Finish Checking Filter Existence at: ,1707388737989
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737989
Finish Checking Filter Existence at: ,1707388737990
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737990
Finish Checking Filter Existence at: ,1707388737992
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737992
Finish Checking Filter Existence at: ,1707388737993
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737993
Finish Checking Filter Existence at: ,1707388737995
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737995
Finish Checking Filter Existence at: ,1707388737996
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737996
Finish Checking Filter Existence at: ,1707388737997
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388737997
Finish Checking Filter Existence at: ,1707388737999
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388737999
Finish Checking Filter Existence at: ,1707388738000
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738000
Finish Checking Filter Existence at: ,1707388738001
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738001
Finish Checking Filter Existence at: ,1707388738003
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738003
Finish Checking Filter Existence at: ,1707388738004
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738004
Finish Checking Filter Existence at: ,1707388738005
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738005
Finish Checking Filter Existence at: ,1707388738007
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738007
Finish Checking Filter Existence at: ,1707388738008
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738008
Finish Checking Filter Existence at: ,1707388738010
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738010
Finish Checking Filter Existence at: ,1707388738011
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738011
Finish Checking Filter Existence at: ,1707388738012
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738012
Finish Checking Filter Existence at: ,1707388738013
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738013
Finish Checking Filter Existence at: ,1707388738014
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738015
Finish Checking Filter Existence at: ,1707388738016
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738016
Finish Checking Filter Existence at: ,1707388738017
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738017
Finish Checking Filter Existence at: ,1707388738018
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738018
Finish Checking Filter Existence at: ,1707388738020
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738020
Finish Checking Filter Existence at: ,1707388738021
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738021
Finish Checking Filter Existence at: ,1707388738022
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738022
Finish Checking Filter Existence at: ,1707388738024
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738024
Finish Checking Filter Existence at: ,1707388738026
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738026
Finish Checking Filter Existence at: ,1707388738027
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738027
Finish Checking Filter Existence at: ,1707388738029
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738029
Finish Checking Filter Existence at: ,1707388738030
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738030
Finish Checking Filter Existence at: ,1707388738031
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738031
Finish Checking Filter Existence at: ,1707388738033
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738033
Finish Checking Filter Existence at: ,1707388738034
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738034
Finish Checking Filter Existence at: ,1707388738035
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738035
Finish Checking Filter Existence at: ,1707388738036
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738036
Finish Checking Filter Existence at: ,1707388738038
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738038
Finish Checking Filter Existence at: ,1707388738039
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738039
Finish Checking Filter Existence at: ,1707388738041
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738041
Finish Checking Filter Existence at: ,1707388738042
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738042
Finish Checking Filter Existence at: ,1707388738043
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738043
Finish Checking Filter Existence at: ,1707388738044
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738044
Finish Checking Filter Existence at: ,1707388738045
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738045
Finish Checking Filter Existence at: ,1707388738047
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707388738047
Finish Checking Filter Existence at: ,1707388738048
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738048
Finish Checking Filter Existence at: ,1707388738049
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738049
Finish Checking Filter Existence at: ,1707388738050
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707388738050
