event,timestamp
Finish Checking Filter Existence at: ,1707495181045
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181045
Finish Checking Filter Existence at: ,1707495181047
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181047
Finish Checking Filter Existence at: ,1707495181048
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181048
Finish Checking Filter Existence at: ,1707495181050
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181050
Finish Checking Filter Existence at: ,1707495181051
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181051
Finish Checking Filter Existence at: ,1707495181053
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181053
Finish Checking Filter Existence at: ,1707495181055
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181055
Finish Checking Filter Existence at: ,1707495181056
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181056
Finish Checking Filter Existence at: ,1707495181058
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181058
Finish Checking Filter Existence at: ,1707495181059
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181059
Finish Checking Filter Existence at: ,1707495181060
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181060
Finish Checking Filter Existence at: ,1707495181062
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181062
Finish Checking Filter Existence at: ,1707495181064
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181064
Finish Checking Filter Existence at: ,1707495181066
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181066
Finish Checking Filter Existence at: ,1707495181067
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181068
Finish Checking Filter Existence at: ,1707495181078
Checking Latency is,10
Start to Check Filter Existence for the Late Publisher at,1707495181078
Finish Checking Filter Existence at: ,1707495181081
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181081
Finish Checking Filter Existence at: ,1707495181083
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181083
Finish Checking Filter Existence at: ,1707495181085
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181085
Finish Checking Filter Existence at: ,1707495181086
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181086
Finish Checking Filter Existence at: ,1707495181088
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181088
Finish Checking Filter Existence at: ,1707495181090
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181090
Finish Checking Filter Existence at: ,1707495181091
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181091
Finish Checking Filter Existence at: ,1707495181094
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181094
Finish Checking Filter Existence at: ,1707495181095
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181095
Finish Checking Filter Existence at: ,1707495181098
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181098
Finish Checking Filter Existence at: ,1707495181099
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181099
Finish Checking Filter Existence at: ,1707495181101
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181101
Finish Checking Filter Existence at: ,1707495181102
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181102
Finish Checking Filter Existence at: ,1707495181104
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181104
Finish Checking Filter Existence at: ,1707495181106
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181106
Finish Checking Filter Existence at: ,1707495181108
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181108
Finish Checking Filter Existence at: ,1707495181109
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181109
Finish Checking Filter Existence at: ,1707495181111
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181111
Finish Checking Filter Existence at: ,1707495181112
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181112
Finish Checking Filter Existence at: ,1707495181117
Checking Latency is,5
Start to Check Filter Existence for the Late Publisher at,1707495181117
Finish Checking Filter Existence at: ,1707495181120
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181120
Finish Checking Filter Existence at: ,1707495181122
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181122
Finish Checking Filter Existence at: ,1707495181125
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181125
Finish Checking Filter Existence at: ,1707495181126
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181126
Finish Checking Filter Existence at: ,1707495181128
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181128
Finish Checking Filter Existence at: ,1707495181131
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181131
Finish Checking Filter Existence at: ,1707495181134
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181134
Finish Checking Filter Existence at: ,1707495181136
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181136
Finish Checking Filter Existence at: ,1707495181138
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181138
Finish Checking Filter Existence at: ,1707495181140
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181140
Finish Checking Filter Existence at: ,1707495181142
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181142
Finish Checking Filter Existence at: ,1707495181143
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181143
Finish Checking Filter Existence at: ,1707495181144
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181144
Finish Checking Filter Existence at: ,1707495181147
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181147
Finish Checking Filter Existence at: ,1707495181150
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181151
Finish Checking Filter Existence at: ,1707495181153
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181153
Finish Checking Filter Existence at: ,1707495181155
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181155
Finish Checking Filter Existence at: ,1707495181157
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181157
Finish Checking Filter Existence at: ,1707495181159
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181159
Finish Checking Filter Existence at: ,1707495181160
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181160
Finish Checking Filter Existence at: ,1707495181162
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181162
Finish Checking Filter Existence at: ,1707495181165
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181165
Finish Checking Filter Existence at: ,1707495181167
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181167
Finish Checking Filter Existence at: ,1707495181169
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181169
Finish Checking Filter Existence at: ,1707495181171
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181171
Finish Checking Filter Existence at: ,1707495181172
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181172
Finish Checking Filter Existence at: ,1707495181174
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181174
Finish Checking Filter Existence at: ,1707495181175
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181175
Finish Checking Filter Existence at: ,1707495181177
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181177
Finish Checking Filter Existence at: ,1707495181178
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181178
Finish Checking Filter Existence at: ,1707495181181
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181181
Finish Checking Filter Existence at: ,1707495181183
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181183
Finish Checking Filter Existence at: ,1707495181186
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181186
Finish Checking Filter Existence at: ,1707495181188
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181188
Finish Checking Filter Existence at: ,1707495181190
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181190
Finish Checking Filter Existence at: ,1707495181192
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181192
Finish Checking Filter Existence at: ,1707495181193
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181193
Finish Checking Filter Existence at: ,1707495181195
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181195
Finish Checking Filter Existence at: ,1707495181197
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181197
Finish Checking Filter Existence at: ,1707495181200
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181200
Finish Checking Filter Existence at: ,1707495181202
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181202
Finish Checking Filter Existence at: ,1707495181204
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181204
Finish Checking Filter Existence at: ,1707495181206
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181206
Finish Checking Filter Existence at: ,1707495181208
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181208
Finish Checking Filter Existence at: ,1707495181209
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181209
Finish Checking Filter Existence at: ,1707495181211
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181211
Finish Checking Filter Existence at: ,1707495181212
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181212
Finish Checking Filter Existence at: ,1707495181214
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181214
Finish Checking Filter Existence at: ,1707495181216
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181216
Finish Checking Filter Existence at: ,1707495181217
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181217
Finish Checking Filter Existence at: ,1707495181220
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181220
Finish Checking Filter Existence at: ,1707495181223
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181223
Finish Checking Filter Existence at: ,1707495181225
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181225
Finish Checking Filter Existence at: ,1707495181226
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181227
Finish Checking Filter Existence at: ,1707495181228
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181228
Finish Checking Filter Existence at: ,1707495181230
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181230
Finish Checking Filter Existence at: ,1707495181231
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181231
Finish Checking Filter Existence at: ,1707495181233
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181233
Finish Checking Filter Existence at: ,1707495181235
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181235
Finish Checking Filter Existence at: ,1707495181236
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181236
Finish Checking Filter Existence at: ,1707495181237
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181237
Finish Checking Filter Existence at: ,1707495181238
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181239
Finish Checking Filter Existence at: ,1707495181240
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181240
Finish Checking Filter Existence at: ,1707495181241
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181241
Finish Checking Filter Existence at: ,1707495181243
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181243
Finish Checking Filter Existence at: ,1707495181244
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181245
Finish Checking Filter Existence at: ,1707495181247
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181248
Finish Checking Filter Existence at: ,1707495181249
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181249
Finish Checking Filter Existence at: ,1707495181251
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181251
Finish Checking Filter Existence at: ,1707495181252
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181252
Finish Checking Filter Existence at: ,1707495181253
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181254
Finish Checking Filter Existence at: ,1707495181255
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181255
Finish Checking Filter Existence at: ,1707495181256
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181256
Finish Checking Filter Existence at: ,1707495181258
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181258
Finish Checking Filter Existence at: ,1707495181259
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181259
Finish Checking Filter Existence at: ,1707495181261
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181261
Finish Checking Filter Existence at: ,1707495181262
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181262
Finish Checking Filter Existence at: ,1707495181264
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181264
Finish Checking Filter Existence at: ,1707495181266
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181266
Finish Checking Filter Existence at: ,1707495181267
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181267
Finish Checking Filter Existence at: ,1707495181268
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181269
Finish Checking Filter Existence at: ,1707495181270
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181270
Finish Checking Filter Existence at: ,1707495181271
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181271
Finish Checking Filter Existence at: ,1707495181273
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181273
Finish Checking Filter Existence at: ,1707495181274
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181274
Finish Checking Filter Existence at: ,1707495181275
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181275
Finish Checking Filter Existence at: ,1707495181277
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181277
Finish Checking Filter Existence at: ,1707495181278
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181278
Finish Checking Filter Existence at: ,1707495181280
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181280
Finish Checking Filter Existence at: ,1707495181281
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181282
Finish Checking Filter Existence at: ,1707495181283
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181283
Finish Checking Filter Existence at: ,1707495181284
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181284
Finish Checking Filter Existence at: ,1707495181286
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181286
Finish Checking Filter Existence at: ,1707495181287
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181287
Finish Checking Filter Existence at: ,1707495181289
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181289
Finish Checking Filter Existence at: ,1707495181290
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181290
Finish Checking Filter Existence at: ,1707495181291
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181291
Finish Checking Filter Existence at: ,1707495181293
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181293
Finish Checking Filter Existence at: ,1707495181294
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181294
Finish Checking Filter Existence at: ,1707495181295
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181295
Finish Checking Filter Existence at: ,1707495181297
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181297
Finish Checking Filter Existence at: ,1707495181299
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181299
Finish Checking Filter Existence at: ,1707495181300
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181300
Finish Checking Filter Existence at: ,1707495181301
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181302
Finish Checking Filter Existence at: ,1707495181303
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181303
Finish Checking Filter Existence at: ,1707495181304
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181304
Finish Checking Filter Existence at: ,1707495181306
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181306
Finish Checking Filter Existence at: ,1707495181307
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181307
Finish Checking Filter Existence at: ,1707495181309
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181309
Finish Checking Filter Existence at: ,1707495181310
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181310
Finish Checking Filter Existence at: ,1707495181311
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181311
Finish Checking Filter Existence at: ,1707495181314
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181314
Finish Checking Filter Existence at: ,1707495181317
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181317
Finish Checking Filter Existence at: ,1707495181320
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181320
Finish Checking Filter Existence at: ,1707495181323
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181323
Finish Checking Filter Existence at: ,1707495181325
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181325
Finish Checking Filter Existence at: ,1707495181327
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181327
Finish Checking Filter Existence at: ,1707495181329
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181329
Finish Checking Filter Existence at: ,1707495181333
Checking Latency is,4
Start to Check Filter Existence for the Late Publisher at,1707495181333
Finish Checking Filter Existence at: ,1707495181335
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181335
Finish Checking Filter Existence at: ,1707495181337
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181337
Finish Checking Filter Existence at: ,1707495181339
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181339
Finish Checking Filter Existence at: ,1707495181340
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181340
Finish Checking Filter Existence at: ,1707495181342
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181342
Finish Checking Filter Existence at: ,1707495181343
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181343
Finish Checking Filter Existence at: ,1707495181345
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181345
Finish Checking Filter Existence at: ,1707495181347
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181347
Finish Checking Filter Existence at: ,1707495181349
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181349
Finish Checking Filter Existence at: ,1707495181351
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181352
Finish Checking Filter Existence at: ,1707495181354
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181354
Finish Checking Filter Existence at: ,1707495181355
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181355
Finish Checking Filter Existence at: ,1707495181357
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181357
Finish Checking Filter Existence at: ,1707495181359
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181359
Finish Checking Filter Existence at: ,1707495181360
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181360
Finish Checking Filter Existence at: ,1707495181361
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181361
Finish Checking Filter Existence at: ,1707495181364
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181364
Finish Checking Filter Existence at: ,1707495181367
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181367
Finish Checking Filter Existence at: ,1707495181369
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181369
Finish Checking Filter Existence at: ,1707495181371
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181371
Finish Checking Filter Existence at: ,1707495181373
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181373
Finish Checking Filter Existence at: ,1707495181375
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181375
Finish Checking Filter Existence at: ,1707495181376
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181377
Finish Checking Filter Existence at: ,1707495181378
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181378
Finish Checking Filter Existence at: ,1707495181380
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181380
Finish Checking Filter Existence at: ,1707495181382
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181382
Finish Checking Filter Existence at: ,1707495181384
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181384
Finish Checking Filter Existence at: ,1707495181387
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181387
Finish Checking Filter Existence at: ,1707495181388
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181388
Finish Checking Filter Existence at: ,1707495181390
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181390
Finish Checking Filter Existence at: ,1707495181392
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181392
Finish Checking Filter Existence at: ,1707495181393
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181393
Finish Checking Filter Existence at: ,1707495181394
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181395
Finish Checking Filter Existence at: ,1707495181397
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181397
Finish Checking Filter Existence at: ,1707495181400
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181400
Finish Checking Filter Existence at: ,1707495181402
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181402
Finish Checking Filter Existence at: ,1707495181404
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181404
Finish Checking Filter Existence at: ,1707495181407
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181407
Finish Checking Filter Existence at: ,1707495181408
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181408
Finish Checking Filter Existence at: ,1707495181409
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181409
Finish Checking Filter Existence at: ,1707495181411
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181411
Finish Checking Filter Existence at: ,1707495181412
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181412
Finish Checking Filter Existence at: ,1707495181415
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181415
Finish Checking Filter Existence at: ,1707495181416
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181417
Finish Checking Filter Existence at: ,1707495181418
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181418
Finish Checking Filter Existence at: ,1707495181419
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181419
Finish Checking Filter Existence at: ,1707495181421
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181421
Finish Checking Filter Existence at: ,1707495181422
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181422
Finish Checking Filter Existence at: ,1707495181423
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181423
Finish Checking Filter Existence at: ,1707495181425
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181425
Finish Checking Filter Existence at: ,1707495181426
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181426
Finish Checking Filter Existence at: ,1707495181428
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181428
Finish Checking Filter Existence at: ,1707495181430
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181430
Finish Checking Filter Existence at: ,1707495181431
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181431
Finish Checking Filter Existence at: ,1707495181433
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181433
Finish Checking Filter Existence at: ,1707495181434
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181434
Finish Checking Filter Existence at: ,1707495181435
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181435
Finish Checking Filter Existence at: ,1707495181437
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181437
Finish Checking Filter Existence at: ,1707495181438
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181438
Finish Checking Filter Existence at: ,1707495181440
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181440
Finish Checking Filter Existence at: ,1707495181441
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181441
Finish Checking Filter Existence at: ,1707495181442
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181442
Finish Checking Filter Existence at: ,1707495181444
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181444
Finish Checking Filter Existence at: ,1707495181445
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181445
Finish Checking Filter Existence at: ,1707495181447
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181447
Finish Checking Filter Existence at: ,1707495181449
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181449
Finish Checking Filter Existence at: ,1707495181450
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181450
Finish Checking Filter Existence at: ,1707495181452
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181452
Finish Checking Filter Existence at: ,1707495181453
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181453
Finish Checking Filter Existence at: ,1707495181454
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181454
Finish Checking Filter Existence at: ,1707495181456
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181456
Finish Checking Filter Existence at: ,1707495181457
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181457
Finish Checking Filter Existence at: ,1707495181458
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181458
Finish Checking Filter Existence at: ,1707495181460
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181460
Finish Checking Filter Existence at: ,1707495181461
Checking Latency is,1
Finish New Publisher Related Operations at,1707495181462
New Client Arrived at,1707495181568
Start to Check Filter Existence for the Late Publisher at,1707495181568
Finish Checking Filter Existence at: ,1707495181572
Checking Latency is,4
Start to Check Filter Existence for the Late Publisher at,1707495181572
Finish Checking Filter Existence at: ,1707495181574
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181574
Finish Checking Filter Existence at: ,1707495181576
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181576
Finish Checking Filter Existence at: ,1707495181577
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181577
Finish Checking Filter Existence at: ,1707495181579
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181579
Finish Checking Filter Existence at: ,1707495181581
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181581
Finish Checking Filter Existence at: ,1707495181583
Checking Latency is,2
